word,difficulty
Fortbildung,3
Fortschritt,2
Fortschrittsbalken,2
Forum,2
Fossil,3
Foto,1
Fotografie,3
Freibad,2
Freigabe,3
Freigaberegel,4
Freiheit,1
Freischaltcode,2
Freischaltung,3
Freistoß,3
Freizeit,1
Freizeitausgleich,4
Freizeitbad,2
Freizeitpark,2
Fremdbestimmung,4
Fremdwährung,3
Frequenz,3
Fresko,4
Frettchen,4
Freude,1
Freundlichkeit,2
Freundschaft,2
Frieden,1
Friedensschluss,3
Friedfertigkeit,3
Friedhof,3
Frikadelle,3
Frische,2
Frischhaltefolie,2
Frischkäse,2
Frist,3
Fronleichnam,5
Frosch,1
Frost,2
Frostgrenze,3
Frostnacht,3
Frostperiode,3
Frosttag,2
Fruchtbarkeit,3
Fruchtwasser,3
Frustration,3
Fröhlichkeit,2
Frühgeburt,3
Frühling,2
Frühlingsfest,3
Frühlingsputz,3
Frühlingsregen,3
Frühlingsrolle,4
Frühlingswind,3
Frühschicht,3
Fuchs,1
Fuge,4
Fugen,4
Fundamentalgruppe,4
Fundbüro,3
Fundsache,3
Fundstück,2
Funken,2
Funkgerät,3
Funknetz,4
Funktion,2
Funktional,4
Funktionalanalysis,4
Funkverbindung,3
Funkwelle,4
Furcht,3
Furie,3
Furt,4
Fusselbürste,3
Fusselrolle,4
Futternapf,3
Fußball,1
Fußgängerzone,3
Fußleiste,4
Fußmatte,2
Fähigkeit,2
Fähre,3
Fälschung,3
Föhn,3
Führerschein,2
Führung,2
Führungskraft,4
Füller,3
Fürsorge,2
Gabel,2
Gabelstapler,4
Galaxie,3
Galeere,4
Galerie,1
Gallenblase,3
Gans,2
Garantie,2
Garderobe,2
Garderobenleiste,4
Garderobenständer,3
Garderobier,4
Gardinenband,4
Gardinenhaken,4
Gardinenring,4
Gardinenstange,4
Garnele,3
Garnison,3
Garten,1
Gartenfest,2
Gartenparty,2
Gartenschlauch,3
Gaskocher,3
Gasse,2
Gast,1
Gastgeber,3
Gasthaus,3
Gasthof,3
Gastritis,3
Gazelle,4
Gebet,2
Gebirge,2
Gebirgsdorf,3
Geborgenheit,3
Geburt,2
Geburtstag,1
Geburtstagsrunde,3
Gebäck,2
Gebärmutter,3
Gecko,3
Gedanke,1
Gedankenlosigkeit,3
Gedenkstätte,4
Gedenktag,3
Gedicht,1
Geduld,1
Gedächtnis,2
Gefahr,1
Gefolgsmann,3
Gefrierfach,2
Gefälle,2
Gefühl,1
Gegenbeispiel,3
Gegend,1
Gegenwart,2
Gegenwind,2
Gehalt,1
Gehaltsabrechnung,4
Geheimnis,2
Gehirn,2
Gehstock,4
Gehäuse,2
Geier,3
Geige,2
Geiger,2
Geist,2
Geiz,2
Gelassenheit,3
Gelatine,3
Gelbkarte,3
Gelbsack,3
Geldautomat,2
Geldbörse,2
Geldklammer,3
Geldschein,2
Geldwechsel,3
Gelenk,1
Geländer,3
Gelöstheit,4
Gemeinde,2
Gemisch,2
Gemälde,2
Gemäldegalerie,3
Gemüt,3
Gen,3
Genealogie,4
Genehmigung,4
General,2
Generalprobe,3
Genetik,3
Genom,4
Genpool,4
Genugtuung,4
Genuss,2
Genügsamkeit,4
Geologie,3
Geometrie,1
Gepard,4
Gepäck,2
Gepäckannahme,3
Gepäckaufgabe,3
Gepäckband,4
Gepäckfach,3
Gepäckraum,3
Gepäckschein,4
Gepäckstück,3
Gepäckträger,3
Gepäckwaage,4
Gepäckwagen,4
Gerade,2
Geranie,2
Gerechtigkeit,3
Gericht,1
Gerste,4
Gerät,1
Gerätesperre,3
Gerätesuche,4
Geräteturnen,4
Geröll,2
Geröllhang,4
Gerücht,2
Gesandter,3
Gesang,2
Gesangunterricht,2
Geschenk,1
Geschenkanhänger,3
Geschenkband,3
Geschenkpapier,2
Geschenktüte,2
Geschichte,1
Geschicklichkeit,3
Geschirrtuch,2
Geschäftsführer,3
Geschäftsführung,4
Gesetz,1
Gesichtserkennung,3
Gespenst,1
Gespräch,1
Gesprächsnotiz,4
Gestaltwandel,3
Gestein,2
Gesundheit,1
Gewebe,3
Gewebeprobe,4
Gewerbe,4
Gewerbegebiet,4
Gewichtheben,3
Gewichtsscheibe,4
Gewissen,3
Gewissensbiss,4
Gewissheit,2
Gewitter,2
Gewitterfront,4
Gewitterhimmel,2
Gewitterkern,3
Gewitterlinie,3
Gewitterneigung,3
Gewitterregen,3
Gewitterturm,3
Gewitterwolke,3
Gewitterzelle,3
Gewohnheit,2
Gewürz,2
Gewürzdose,3
Gewürzglas,3
Gewürzstreuer,2
Geysir,4
Gezeiten,3
Gezeitenzone,4
Gibbon,4
Gier,2
Gießbrause,4
Gießkanne,2
Gilde,4
Gimpel,5
Gipfel,3
Gipfelbuch,4
Gips,2
Giraffe,2
Girlande,3
Gischt,4
Gitarre,2
Gitter,2
Gitterpunkt,3
Gladiator,3
Glas,1
Glasfaser,4
Glasmalerei,4
Glasreiniger,3
Glasvase,1
Glatteis,3
Glattheit,4
Glaube,2
Glaukom,3
Gleichberechtigung,4
Gleichgewicht,3
Gleichgültigkeit,3
Gleichheitszeichen,1
Gleichung,2
Gleichungssystem,2
Gleis,3
Gleiswechsel,4
Gleitzeit,3
Gletscher,3
Glitzer,2
Globus,2
Glockenspiel,3
Glut,2
Glätte,2
Glück,1
Glühbirne,2
Glühwein,3
Glühwürmchen,2
Gnade,4
Gnocchi,3
Gnu,4
Goldfisch,2
Golem,3
Golf,3
Gondel,3
Gorgone,4
Gorilla,3
Gottesanbeterin,4
Gottheit,3
Gouache,5
Grabbeigabe,4
Graben,2
Grabhügel,3
Grabmal,3
Grabplatte,3
Grabstein,2
Grabung,2
Gradient,3
Graf,3
Grafik,2
Grafikkarte,3
Gral,3
Granatapfel,4
Granit,4
Grapefruit,3
Graph,2
Graphentheorie,3
Graphik,2
Gratulation,2
Grauen,3
Graupel,4
Graupelschauer,3
Gravitation,4
Gravur,3
Greif,4
Grenze,2
Grenzgebiet,4
Grenzkontrolle,3
Grenzposten,4
Grenzprozess,3
Grenzstadt,3
Grenzstein,3
Grenzwall,3
Grenzwert,2
Grenzübergang,4
Grieß,3
Grießbrei,3
Griff,2
Grill,2
Grillabend,2
Grille,3
Grillkohle,3
Grillrost,3
Grillsauce,2
Grillzange,3
Grippe,1
Groll,4
Grotte,3
Großzügigkeit,3
Grundierung,3
Grundsatz,3
Gruppe,3
Gruppenchat,3
Gruppenoperation,3
Grußkarte,2
Grübelei,4
Grünkohl,3
Grütze,3
Guacamole,3
Guave,3
Gulasch,3
Gummiband,1
Gummibär,3
Gummihandschuh,3
Gummistiefel,2
Gummiwischer,3
Gurke,1
Guthaben,2
Gymnastik,3
Gynäkologie,4
Gänseblümchen,3
Gänsekeule,3
Gästeliste,3
Götterdämmerung,5
Götterwelt,3
Göttin,3
Götzenbild,4
Gürtel,3
Güte,2
Haargummi,3
Haarklammer,3
Habicht,4
Hackfleisch,2
Hafen,2
Hafenbecken,3
Hafer,3
Hagebutte,4
Hagel,2
Hagelkorn,3
Hagelschauer,4
Hagelschlag,3
Hagelsturm,3
Hagelwolke,3
Hahn,2
Hai,2
Haken,2
Halbinsel,2
Halbmond,2
Halbordnung,4
Halbwertszeit,5
Halbzeit,2
Hallenbad,3
Hals,1
Haltepunkt,4
Halterung,2
Haltestelle,2
Hammer,2
Hammerhai,4
Hammerwurf,4
Hamster,1
Handball,2
Handbuch,2
Handcreme,2
Handel,1
Handelshaus,3
Handfeger,3
Handgepäck,2
Handlungsbogen,3
Handschrift,2
Handschuh,2
Handschuhfach,3
Handtuch,2
Handtuchhalter,3
Handwerk,2
Handy,2
Hang,3
Hantel,3
Hardware,3
Harfe,3
Harke,4
Harmonie,3
Harmonielehre,4
Harnblase,3
Harnstoff,4
Harpyie,4
Harz,3
Hase,1
Hasel,3
Haselnuss,2
Hass,2
Haufenwolke,3
Hauptrolle,2
Hauptstadt,2
Haus,1
Hausarzt,2
Hausmeister,2
Hauspost,3
Hausschuh,3
Haut,1
Hebamme,2
Hecht,4
Heer,1
Heerführer,3
Hefe,2
Hefeteig,3
Hefezopf,3
Heft,3
Hefter,2
Heftgerät,3
Heide,2
Heidekraut,4
Heidelbeere,3
Heidentum,3
Heilbutt,3
Heiligabend,3
Heiligenschein,2
Heiliger,2
Heiligsprechung,4
Heiligtum,3
Heilung,2
Heimat,2
Heimspiel,2
Heimweh,2
Heiterkeit,3
Heizkessel,4
Heizkörper,2
Heizlüfter,4
Heiztherme,4
Heizung,2
Heißkleber,3
Hektik,2
Held,1
Heldenlied,3
Heldenreise,3
Heldensage,3
Helikopter,3
Helium,3
Helm,2
Hemd,1
Hemmung,3
Hemmungslosigkeit,4
Hepatitis,3
Herberge,2
Herbst,2
Herbstlaub,2
Herbstnebel,3
Herbstwind,3
Herd,2
Hering,2
Hermelin,4
Herold,4
Herrschaft,2
Herrscher,2
Hersteller,2
Herunterladen,3
Herz,1
Herzinfarkt,3
Herzklappe,3
Herzklopfen,3
Herzog,3
Herzschlag,2
Herzschrittmacher,4
Heuschrecke,3
Hexe,2
Hexenprozess,3
Hierarchie,4
Hieroglyphe,4
Hilflosigkeit,3
Himbeere,2
Himmel,1
Himmelfahrt,4
Himmelsblau,3
Himmelsbläue,3
Himmelsbogen,3
Himmelsfenster,3
Himmelsfunkeln,3
Himmelsgewölbe,3
Himmelsglanz,3
Himmelsglühen,3
Himmelsgold,3
Himmelsgrau,3
Himmelskuppel,2
Himmelskörper,3
Himmelsleuchten,3
Himmelslicht,3
Himmelslinie,2
Himmelsrichtung,2
Himmelsrot,3
Himmelsweite,3
Himmelszeichen,3
Himmelszelt,4
Hingabe,4
Hinrichtung,3
Hinspiel,3
Hintergrundbild,2
Hinterland,4
Hirsch,3
Hirse,3
Historiker,2
Hitze,1
Hitzerekord,2
Hitzestau,4
Hitzewelle,3
Hitzschlag,3
Hobby,2
Hochachtung,3
Hochdruckgebiet,2
Hochebene,2
Hochgefühl,3
Hochhaus,2
Hochland,2
Hochnebel,3
Hochsee,3
Hochsprung,4
Hochufer,3
Hochzeit,1
Hocker,2
Hockeyschläger,4
Hoden,2
Hof,2
Hoffnung,1
Hoffnungslosigkeit,3
Hofnarr,3
Hofstaat,4
Hollandaise,3
Holomorphie,4
Holunder,4
Holunderbeere,3
Holunderblüte,4
Holzscheit,2
Holzschnitt,4
Homeoffice,3
Homologie,4
Homomorphiesatz,4
Homomorphismus,4
Homöomorphismus,4
Honig,2
Horizont,2
Hormon,3
Hormontest,4
Horn,2
Hornhaut,3
Hornisse,3
Horoskop,2
Hose,2
Hotel,2
Hotline,2
Hotspot,3
Huhn,1
Hummel,3
Hummer,4
Hummus,3
Humor,2
Humus,3
Hund,1
Hungersnot,3
Hurrikan,3
Husten,1
Hyazinthe,4
Hydra,3
Hygiene,2
Hygrometer,4
Hymne,2
Hyperbel,3
Hypothese,3
Hyäne,4
Hähnchen,3
Hängekorb,3
Hängematte,3
Hängeregal,3
Hängesystem,4
Hängung,4
Häppchen,2
Hässlichkeit,3
Häufigkeit,2
Häufungspunkt,4
Häuptling,3
Höflichkeit,3
Höhenmeter,3
Höhenweg,4
Höhenwind,3
Höhle,2
Hölle,1
Höllenhund,4
Hörgerät,3
Hörprobe,3
Hügel,2
Hürdenlauf,4
Hütte,2
Hüttenkäse,3
Ideal,2
Idealismus,3
Idee,1
Idempotenz,4
Identität,3
Identitätsdiebstahl,5
Igel,3
Ikone,2
Illusion,2
Illustration,3
Iltis,4
Imaginärteil,3
Imbiss,2
Immunisierung,3
Immunität,4
Immunologie,3
Immunsystem,4
Imperium,3
Impfausweis,3
Impfreaktion,4
Impfschutz,3
Impfstoff,3
Impfung,2
Implikation,3
Impressionismus,3
Improvisation,4
Improvisationskunst,4
Inbrunst,5
Inbusschlüssel,4
Index,2
Indikatorfunktion,3
Induktion,3
Industriegebiet,4
Infektion,2
Infimum,3
Information,2
Informationsschalter,4
Informationszentrum,4
Infrarot,3
Infusion,3
Ingwer,3
Inhalator,3
Inhaltsangabe,3
Inhaltsverzeichnis,3
Injektivität,3
Inklusion,3
Inland,2
Innenstadt,1
Inneres,3
Innerpunkt,3
Innigkeit,4
Inquisition,4
Inschrift,4
Insektenschutz,3
Insel,2
Inspiration,3
Inspizient,5
Installation,3
Instrumentenkunde,4
Insulin,4
Inszenierung,3
Integrabilität,4
Integral,3
Integralrechnung,3
Integralsatz,4
Integralzeichen,2
Integrand,3
Integration,3
Integrationsbereich,3
Integrationsgebiet,3
Integrationskonstante,4
Integrationsregel,3
Integrität,4
Intendant,4
Internet,2
Internetadresse,3
Interpolation,3
Intervall,3
Intervalltraining,4
Intoleranz,4
Intonation,4
Intubation,5
Intuition,3
Invarianz,3
Invasion,3
Inverselement,3
Inverses,3
Inversion,4
Inversmatrix,3
Invertierbarkeit,3
Ionosphäre,4
Iris,3
Ironie,3
Irreduzibilität,5
Irritation,3
Irrlicht,3
Isobare,4
Isolierband,3
Isomatte,3
Isometrie,3
Isomorphiesatz,4
Isomorphismus,3
Isotherme,4
Isotop,4
Iterat,3
Iteration,2
Iterationsschritt,3
Jacke,2
Jaguar,3
Jahresanfang,3
Jahresende,3
Jahresgespräch,4
Jahreskreis,3
Jahresplan,3
Jahresrückblick,3
Jahrestag,2
Jahreswechsel,3
Jahreszahl,1
Jahresziel,3
Jahrhundert,1
Jahrmarkt,2
Jalousie,4
Januar,1
Jasmin,2
Jazz,2
Jenseits,2
Joghurt,3
Johannisbeere,3
Jongleur,4
Joystick,3
Jubiläum,3
Judo,4
Jugendherberge,3
Juli,1
Juni,1
Junktor,4
Kabarett,2
Kabel,2
Kabelbinder,4
Kabeljau,3
Kabelkanal,4
Kabelsalat,2
Kabeltrommel,4
Kabine,1
Kacheln,3
Kadenz,4
Kaffee,1
Kaffeefilter,2
Kaffeekanne,2
Kaffeeklatsch,3
Kaffeeküche,3
Kaffeemaschine,3
Kaffeepause,2
Kaffeetasse,1
Kai,4
Kaiman,3
Kaiser,2
Kaiserschmarrn,4
Kaiserschnitt,3
Kajak,3
Kakao,3
Kakaobutter,3
Kakaopulver,3
Kaki,3
Kaktee,2
Kalender,2
Kalenderblatt,3
Kalium,3
Kalk,2
Kalligrafie,4
Kalorie,2
Kaltfront,3
Kaltluft,2
Kamel,2
Kamera,2
Kamin,2
Kaminholz,3
Kamm,2
Kammermusik,3
Kanal,1
Kaninchen,3
Kanne,2
Kanone,2
Kantate,4
Kante,2
Kantine,2
Kantinenkarte,4
Kanu,2
Kanufahren,3
Kanzel,2
Kap,3
Kapelle,3
Kaper,4
Kapillare,3
Kapitel,3
Kapitulation,3
Kapitän,3
Kapsel,2
Karabiner,4
Karaffe,4
Karamell,2
Karate,4
Karavelle,4
Karawane,3
Kardamom,4
Kardinalität,3
Kardiologie,4
Karneval,3
Karotte,1
Karpfen,4
Karriere,2
Karriereleiter,3
Karte,1
Karteikarte,3
Kartendienst,3
Kartenspiel,2
Kartesischesprodukt,3
Kartoffel,1
Kartoffelbrei,2
Kartoffelgratin,4
Kartoffelpresse,4
Kartoffelpuffer,3
Kartoffelsalat,2
Karton,2
Kaserne,2
Kassenbon,3
Kassenwart,4
Kastanie,2
Kastanienblatt,3
Kastanienmännchen,4
Katalog,3
Katalysator,4
Katapult,3
Katarakt,3
Kathedrale,3
Katheter,3
Katze,1
Katzenstreu,3
Katzentoilette,3
Kaulquappe,3
Kaviar,5
Kefir,4
Kegel,2
Kegelbahn,3
Kegeln,2
Kehlkopf,3
Kehrbesen,3
Kehrblech,3
Kehrschaufel,3
Keilschrift,3
Keim,2
Keimling,4
Keks,1
Keksdose,2
Keksteller,3
Keller,2
Kellerassel,4
Kennzahl,4
Keramik,2
Kern,2
Kernfusion,4
Kernspaltung,4
Kerze,2
Kerzenhalter,2
Kerzenschein,2
Kerzenständer,3
Kerzenwachs,3
Ketchup,3
Kette,2
Kettenregel,3
Kettenschaltung,4
Ketzer,3
Ketzerjagd,4
Kichererbse,4
Kickboxen,3
Kiebitz,4
Kiefer,2
Kies,3
Kieselstein,2
Kiesstrand,3
Kilometerstein,3
Kinderzimmer,2
Kino,1
Kinosaal,2
Kirche,2
Kirmes,3
Kirschblüte,3
Kirsche,2
Kirschsaft,3
Kissen,2
Kiste,2
Kitesurfen,4
Kitt,4
Kiwi,2
Klamm,3
Klammer,2
Klammerung,2
Klangfarbe,3
Klappentext,4
Klarheit,2
Klarinette,3
Klarsichthülle,3
Klassik,3
Klatsch,2
Klause,4
Klavier,2
Klebeband,2
Klebefolie,4
Klebepistole,4
Klebestift,3
Klebestreifen,2
Klebezettel,3
Klebstoff,3
Klee,2
Kleid,1
Kleiderbügel,2
Kleiderbürste,3
Kleidersack,3
Kleiderstange,4
Kleinhirn,4
Klemmmappe,3
Klerus,4
Klettband,3
Klettergerüst,2
Klettergriff,4
Klettergurt,4
Kletterhalle,3
Kletterkurs,3
Klettern,3
Kletterpark,3
Kletterroute,4
Kletterseil,4
Klettersteig,4
Klettertour,3
Kletterwand,3
Klick,2
Klimagerät,4
Klimazone,2
Klimmzugstange,4
Klingel,2
Klingelknopf,3
Klingelton,2
Klinik,2
Klippe,4
Kloster,3
Klosterkirche,3
Klosterregel,4
Klosterschule,4
Kloß,3
Klärung,2
Knabbermix,3
Knallbonbon,3
Knallerei,3
Knie,1
Knieschützer,4
Knoblauch,3
Knoblauchpresse,4
Knochen,1
Knopf,2
Knospe,3
Knoten,3
Knäckebrot,2
Knöchelschoner,4
Knödel,2
Koala,3
Kobold,3
Kobra,3
Kochfeld,2
Kochgeschirr,3
Kochlöffel,2
Kochtopf,2
Kodex,3
Koeffizient,2
Koffer,2
Kofferanhänger,3
Kofferraum,2
Kohleanzünder,3
Kohlendioxid,4
Kohlenhydrat,3
Kohlezeichnung,4
Kohlrabi,3
Kohomologie,5
Kojote,3
Kokosnuss,2
Kolibri,4
Kollegenkreis,3
Kollegenneid,4
Kollegialität,4
Kollegin,2
Kollegium,3
Kollegschaft,3
Kolonialismus,3
Kolonie,3
Kombination,2
Kombinatorik,3
Kombizange,3
Kombucha,4
Komet,3
Kometenbahn,3
Kometenschweif,3
Kommentar,2
Kommode,2
Kommunion,4
Kommutativität,4
Kommutator,4
Kompaktheit,4
Kompaktifizierung,5
Kompass,3
Kompatibilität,4
Kompatibilitätsmodus,5
Kompetenz,4
Komplement,3
Komplexität,3
Komplexzahl,2
Komponente,3
Komponist,3
Komposition,3
Kompositionsregel,3
Kompost,2
Kompott,3
Kompression,4
Komprimierung,4
Kompromiss,2
Komödiant,4
Komödie,3
Kondensation,4
Kondensator,4
Kondition,2
Konditionierung,4
Konditionszahl,4
Kondor,4
Konferenz,2
Konferenzraum,3
Konfetti,3
Konfettikanone,3
Konfidenzintervall,4
Konfirmation,4
Konflikt,2
Kongruenz,3
Konjugation,4
Konjunktion,4
Konkurrenz,2
Konsequenz,3
Konsole,3
Konsonanz,3
Konstante,1
Konsul,3
Konsulat,4
Kontakt,2
Kontaktanfrage,3
Kontaktlinse,3
Kontaktliste,3
Kontinuum,4
Konto,1
Kontoeinstellung,3
Kontostand,3
Kontrabass,3
Kontraktion,4
Kontraktionsprinzip,4
Kontrast,2
Kontrolle,2
Kontrollpunkt,4
Kontrollverlust,4
Konvergenz,3
Konvergenzgeschwindigkeit,3
Konvergenzkriterium,3
Konvergenzordnung,3
Konvergenzradius,4
Konvexhülle,3
Konvexität,4
Konzentration,2
Konzept,2
Konzert,1
Konzertflügel,4
Konzertmeister,4
Konzertreise,3
Konzertsaal,2
Kooperation,3
Koordinate,2
Koordinatenachse,2
Koordinatenpaar,2
Koordinatensystem,2
Koordinatentransformation,4
Koordinatenwechsel,3
Koordination,3
Kopfball,3
Kopfhörer,2
Kopfkissen,3
Kopfsalat,2
Kopfschmerz,2
Kopfteil,3
Kopie,2
Kopierer,2
Kopierpapier,2
Kopplung,3
Koralle,3
Korb,1
Korbball,4
Koriander,4
Korken,3
Korkenzieher,3
Korkenziehergriff,5
Kormoran,4
Kornblume,3
Kornfeld,3
Korollar,4
Korrelation,3
Korsar,3
Kosmetiktasche,4
Kosmetiktuch,2
Kosmos,2
Kostenstelle,4
Kostüm,3
Kostümbildner,4
Kostümierung,4
Kostümprobe,3
Kostümschneiderei,4
Kovarianz,3
Krabbe,3
Kraft,1
Kraftraum,3
Kraftsport,3
Krake,3
Kraken,3
Krampf,2
Kranich,4
Krankenhaus,1
Krankenkasse,2
Krankenstand,4
Krankheit,1
Krankheitstag,3
Krankmeldung,3
Kranz,3
Krapfen,3
Krater,2
Kratzbaum,2
Krawatte,2
Kreativität,3
Krebs,2
Kreditkarte,2
Kreide,3
Kreis,1
Kreisel,2
Kreislauf,2
Kreisverkehr,3
Kresse,3
Kreuz,1
Kreuzfahrt,2
Kreuzkümmel,4
Kreuzotter,4
Kreuzung,2
Kreuzzug,3
Krieg,1
Krieger,1
Kriegsbeute,3
Krill,3
Krippe,4
Kristall,3
Kritik,2
Krokodil,2
Krokus,2
Krone,2
Kronleuchter,4
Krug,3
Krypta,3
Krähe,3
Kränkung,3
Kräuterbutter,3
Kräutersalz,3
Kräutertee,3
Krönung,3
Kröte,3
Krücke,2
Krümmung,3
Kubismus,3
Kubus,2
Kuchen,2
Kuchenform,2
Kuchengabel,2
Kuchengitter,3
Kuchenplatte,2
Kuckuck,3
Kugel,2
Kugelblitz,4
Kugelfisch,4
Kugelschreiber,2
Kugelstoßen,4
Kuh,1
Kulisse,3
Kulissenbau,3
Kulissenmaler,4
Kult,3
Kultbild,3
Kultfigur,4
Kultstätte,4
Kultur,1
Kulturbeutel,3
Kulturförderung,3
Kulturhaus,2
Kulturkalender,3
Kulturnacht,3
Kulturpolitik,4
Kulturpreis,3
Kummer,2
Kumulus,4
Kunde,1
Kundendienst,4
Kundenkontakt,3
Kundenkonto,3
Kundenservice,2
Kundschaft,3
Kunstdruck,4
Kunsthandwerk,2
Kunstharz,4
Kunstmarkt,3
Kunstmuseum,2
Kunststoff,2
Kunstwerk,1
Kupfer,3
Kupferstich,5
Kurator,3
Kurier,3
Kurkuma,4
Kurort,1
Kurve,2
Kurvenintegral,4
Kurzschluss,3
Kurzsichtigkeit,3
Kustode,4
Kutsche,3
Käfer,2
Kälte,1
Kälteeinbruch,3
Kälterekord,2
Kältewelle,3
Känguru,2
Käse,1
Käsekuchen,2
König,1
Königin,2
Körper,3
Küche,1
Küchenhandtuch,2
Küchenrolle,2
Küchentuch,2
Küchenwaage,3
Küchenzange,3
Küchenzeile,3
Kühlbox,2
Kühlkörper,4
Kühlschrank,2
Kündigung,3
Kündigungsfrist,4
Künstler,1
Künstlicheintelligenz,4
Kürbis,2
Kürbiskern,3
Kürbissuppe,3
Küste,2
Küstenlinie,3
Küstenwind,2
Labor,3
Laborbericht,4
Laborwert,4
Labyrinth,2
Lachs,3
Ladegerät,2
Ladekabel,2
Ladeschale,2
Ladestation,2
Lager,3
Lagerfeuer,2
Lagerplatz,3
Lagune,4
Laken,2
Lakritz,2
Lama,3
Lametta,2
Laminat,3
Laminierfolie,4
Lamm,2
Lampe,1
Lampenschirm,3
Lampion,2
Lampionumzug,4
Land,1
Landbrücke,4
Landebahn,3
Landkarte,2
Landkreis,3
Landregen,3
Landschaft,2
Landstrich,3
Landung,2
Landwind,2
Landzunge,3
Langeweile,1
Langlauf,2
Lanze,3
Lappen,1
Laptop,1
Lasagne,3
Laser,3
Lassi,3
Lasur,4
Latenz,4
Laterne,2
Laternenfest,3
Laternenlied,3
Laternenstab,4
Laternenumzug,4
Lattenrost,4
Laub,1
Laubfall,3
Laubhaufen,2
Laubrechen,3
Lauch,2
Laudatio,4
Laufbahn,2
Laufband,3
Laufen,1
Laufstrecke,3
Laune,1
Laus,3
Lautsprecher,3
Lautstärke,2
Lava,3
Lavendel,2
Lawine,3
Lebensfreude,3
Lebenslauf,3
Leber,2
Leberwurst,2
Lebkuchen,3
Lebkuchengewürz,4
Leere,3
Legende,2
Legion,3
Legionär,3
Leguan,3
Lehen,4
Lehm,4
Lehnsherr,4
Leibeigener,4
Leichtathletik,3
Leichtigkeit,3
Leichtsinn,3
Leid,1
Leidenschaft,2
Leihgabe,3
Leinsamen,4
Leinwand,2
Leistungsaufnahme,4
Leistungsbeurteilung,4
Leistungsdruck,3
Leiter,2
Leiterbahn,4
Leiterplatte,4
Leitung,2
Lektor,3
Lektorat,3
Lemma,3
Lemming,4
Lemur,4
Lenker,2
Leopard,3
Leseansicht,3
Lesebühne,3
Lesegerät,3
Leser,1
Lesersaal,3
Leserschaft,3
Lesezeichen,2
Lesung,3
Leuchtdiode,4
Leuchte,2
Leuchtturm,3
Libelle,3
Libretto,4
Licht,1
Lichterglanz,3
Lichterkette,3
Lichtermeer,3
Lichthof,4
Lichtpult,4
Lichtregie,4
Lichtschalter,2
Lichtung,3
Liebe,1
Lied,1
Liederabend,3
Lieferant,3
Lieferung,3
Liegestuhl,2
Liegestütz,3
Liegewagen,4
Lift,2
Likör,3
Lilie,2
Limes,3
Limespunkt,4
Limette,3
Limitpunkt,4
Limonade,2
Linde,2
Lindwurm,4
Lineal,2
Linearität,3
Linearkombination,3
Linearsystem,3
Linie,2
Linienrichter,4
Link,2
Linolschnitt,4
Linse,2
Linsensuppe,3
Lippenstift,3
Literatur,1
Literaturhaus,3
Literaturkritiker,4
Literaturpreis,3
Literaturwissenschaft,4
Litschi,4
Liturgie,4
Lizenz,3
Lob,1
Locher,2
Logarithmus,2
Logik,2
Lohn,2
Lohnerhöhung,3
Lokomotive,4
Lorbeer,4
Lotos,3
Loyalität,3
Luchs,4
Luft,1
Luftballon,1
Luftbefeuchter,4
Luftdruck,3
Luftdruckfall,4
Lufterfrischer,3
Luftfeuchtigkeit,3
Luftmasse,3
Luftmatratze,2
Luftpolsterfolie,3
Luftpumpe,2
Luftröhre,2
Luftschlange,2
Luftspiegelung,3
Luftstrom,3
Luftzug,1
Lunge,1
Lust,2
Lymphdrainage,4
Lymphe,3
Lymphknoten,3
Lyrik,3
Länge,1
Längengrad,4
Lärche,3
Läufer,3
Löffel,2
Lösung,2
Lösungsmenge,3
Lösungsmittel,3
Lösungsverfahren,3
Lötstelle,4
Löwe,1
Löwenzahn,2
Lüfter,2
Lüge,1
Macht,1
Machtlosigkeit,3
Magen,2
Magie,2
Magma,4
Magnetfeld,3
Magnetismus,4
Magnetresonanztomografie,5
Mahnung,3
Mai,1
Maibaum,2
Maifest,3
Maiglöckchen,3
Maikäfer,2
Mailbox,3
Mais,2
Majoran,4
Makrele,3
Maler,2
Malerei,1
Mandarine,2
Mandel,2
Mandoline,3
Manege,3
Mango,2
Mangold,4
Mangrove,4
Mannigfaltigkeit,4
Mannschaft,3
Mannschaftssport,4
Mantel,2
Manuskript,3
Manuskriptseite,3
Maracuja,3
Marathon,3
Marder,3
Marderhund,3
Marienkäfer,2
Marina,3
Marinade,3
Marionette,3
Marketing,4
Markise,4
Markt,2
Markthalle,3
Marktplatz,3
Marmelade,2
Marmor,3
Marone,4
Marzipan,2
Marzipanfigur,3
Marzipankartoffel,3
Maschinenlernen,4
Maske,2
Maskenbild,3
Masse,2
Mast,2
Matcha,4
Mate,2
Mathematik,2
Matinee,4
Matjes,4
Matratze,2
Matrix,2
Mauersegler,4
Maultasche,4
Maultier,3
Maulwurf,3
Maus,1
Mauspad,2
Mauszeiger,3
Maut,3
Mautschein,4
Mautstation,4
Maximum,2
Mayonnaise,3
Maß,3
Maßband,3
Maßfunktion,4
Maßraum,4
Maßtheorie,4
Mechanik,3
Medaille,2
Mediendatei,4
Medikament,2
Medizin,3
Meer,1
Meerenge,4
Meerjungfrau,2
Meerrettich,3
Meerschweinchen,2
Megalith,3
Mehl,1
Mehrfachsteckdose,4
Mehrwertsteuer,3
Meilenstein,2
Meinung,1
Meiose,5
Meise,3
Meisterschaft,2
Meißel,2
Melancholie,4
